pair_id,doi_r,title_r,abstract_r,year_r,authors_r,journal_r,url_r,openalex_id_r,source,ref_r,filter_status,filter_method,filter_evidence,filter_confidence,original_match_type,original_match_confidence,classify_llm_model,oa_work_id_r,oa_work_id_o,study_r,doi_o,title_o,study_o,year_o,authors_o,ref_o,bibtex_ref_o,bibtex_ref_r,link_method,link_evidence,link_confidence,link_llm_model,screen_categories,doi_o_verification,pdf_source,parse_method,outcome,outcome_phrase,outcome_confidence,out_quote_source,outcome_reasoning,outcome_computation,outcome_computational_quote,out_quote_computational_source,outcome_robustness,outcome_robustness_quote,out_quote_robust_source,outcome_llm_model,type,original_rank,n_originals
891190cc2cabf7c5d03234c37ea84ed9,10.17605/osf.io/dp7hz,Replication attempt of Cognato et al. (2012): MK-801 impairs spatial memory acquisition in the Y-maze task in zebrafish (experiment preregistration),"This is a time-stamped version of the experimental plan to replicate part of the experiments reported by Cognato et al. (Y-Maze memory task in zebrafish (Danio rerio): the role of glutamatergic and cholinergic systems on the acquisition and consolidation periods. Neurobiol Learn Mem. 2012;98(4):321-8. doi: 10.1016/j.nlm.2012.09.008). Specifically, we aim to replicate the finding that 5 uM MK-801 impairs spatial memory aquisition in the Y-maze task in adult zebrafish. This preregistration is associated with the project ""Effects of NMDA antagonists on adult zebrafish memory in the Y-maze test"".",2025,"Becker, Sofia Zanini; Herrmann, Ana P.; Gallas-Lopes, Matheus",Open Science Framework,https://doi.org/10.17605/osf.io/dp7hz,https://openalex.org/W6906330305,openalex_snapshot,Zanini · 2025 · Open Science Framework,replication,screen,rule:replication-claim-cited-title; Replication attempt,high,single_original,low,,W6906330305,W2019741239,3,10.1016/j.nlm.2012.09.008,Y-Maze memory task in zebrafish (Danio rerio): The role of glutamatergic and cholinergic systems on the acquisition and consolidation periods,,2012,"Cognato, G. d. P.; Bortolotto, J. W.; Blazina, A. R.; Christoff, R. R.; Lara, D. R.; Vianna, M. R. M. R.; Bonan, C. D.","Cognato, G. d. P., Bortolotto, J. W., Blazina, A. R., Christoff, R. R., Lara, D. R., Vianna, M. R. M. R., & Bonan, C. D. (2012). Y-Maze memory task in zebrafish (Danio rerio): The role of glutamatergic and cholinergic systems on the acquisition and consolidation periods. Neurobiology of Learning and Memory, 98(4), 321–328. https://doi.org/10.1016/j.nlm.2012.09.008","@article{Cognato_2012, title={Y-Maze memory task in zebrafish (Danio rerio): The role of glutamatergic and cholinergic systems on the acquisition and consolidation periods}, author={Cognato, G. d. P. and Bortolotto, J. W. and Blazina, A. R. and Christoff, R. R. and Lara, D. R. and Vianna, M. R. M. R. and Bonan, C. D.}, journal={Neurobiology of Learning and Memory}, volume={98}, number={4}, pages={321--328}, year={2012}, doi={10.1016/j.nlm.2012.09.008}, url={https://doi.org/10.1016/j.nlm.2012.09.008}}","@article{Becker_2025, title={Replication attempt of Cognato et al. (2012): MK-801 impairs spatial memory acquisition in the Y-maze task in zebrafish (experiment preregistration)}, author={Becker, Sofia Zanini and Herrmann, Ana P. and Gallas-Lopes, Matheus}, journal={Open Science Framework}, year={2025}, doi={10.17605/osf.io/dp7hz}, url={https://doi.org/10.17605/osf.io/dp7hz}}",llm_title_search,"Specifically, we aim to replicate the finding that 5 uM MK-801 impairs spatial memory aquisition in the Y-maze task in adult zebrafish. | target named but unmatched to any record; picked by gpt-5.4-mini from 1 candidate(s) (crossref): The candidate is the exact Cognato et al. 2012 zebrafish Y-maze paper whose subject is MK-801’s effect on spatial memory acquisition, matching the replication’s stated target.. All considered: crossref: 10.1016/j.nlm.2012.09.008",low,gpt-5.4-mini,clearly_declared,verified,osf_registration,openalex_xml,cannot_be_determined,,low,,provisional link from a title search — outcome not coded until the target is confirmed,,,,,,,,replication,1,1
070d5e9a16b4298629ae6c19254eba5f,10.17605/osf.io/cdqvh,Improvement vs consistency in performance judgments - replication and extension of Soliman and Buehler 2018,"The project aims to conduct a close replication of Study 1 in Soliman and Buehler (2018): “Why improvement can trump consistent strong performance: The role of effort perceptions”, published in Journal of Behavioral Decision Making. The registration contains a document describing our project and analysis plan in more detail.",2024,"Tangen, Jon Harald Quindao; Løhre, Erik; Hoprekstad, Øystein Løvik",Open Science Framework,https://doi.org/10.17605/osf.io/cdqvh,https://openalex.org/W6906338991,openalex_snapshot,Quindao · 2024 · Open Science Framework,replication,screen,rule:replication-claim-cited-title; replication and extension,high,single_original,low,,W6906338991,W2755120453,,10.1002/bdm.2039,Why Improvement Can Trump Consistent Strong Performance: The Role of Effort Perceptions,1,2018,"Soliman, M.; Buehler, R.","Soliman, M., & Buehler, R. (2017). Why Improvement Can Trump Consistent Strong Performance: The Role of Effort Perceptions. Journal of Behavioral Decision Making, 31(1), 52–64. https://doi.org/10.1002/bdm.2039","@article{Soliman_2017, title={Why Improvement Can Trump Consistent Strong Performance: The Role of Effort Perceptions}, author={Soliman, M. and Buehler, R.}, journal={Journal of Behavioral Decision Making}, volume={31}, number={1}, pages={52--64}, year={2017}, doi={10.1002/bdm.2039}, url={https://doi.org/10.1002/bdm.2039}}","@article{Tangen_2024, title={Improvement vs consistency in performance judgments - replication and extension of Soliman and Buehler 2018}, author={Tangen, Jon Harald Quindao and Løhre, Erik and Hoprekstad, Øystein Løvik}, journal={Open Science Framework}, year={2024}, doi={10.17605/osf.io/cdqvh}, url={https://doi.org/10.17605/osf.io/cdqvh}}",llm_title_search,"The project aims to conduct a close replication of Study 1 in Soliman and Buehler (2018): “Why improvement can trump consistent strong performance: The role of effort perceptions”, published in Journal of Behavioral Decision Making. | target named but unmatched to any record; picked by gpt-5.4-mini from 1 candidate(s) (crossref): The candidate is exactly Soliman and Buehler (2018), “Why Improvement Can Trump Consistent Strong Performance: The Role of Effort Perceptions,” which the replication says it closely re-tested in Study 1.. All considered: crossref: 10.1002/bdm.2039",low,gpt-5.4-mini,clearly_declared,verified,,,cannot_be_determined,,low,,provisional link from a title search — outcome not coded until the target is confirmed,,,,,,,,replication,1,1
b94d9f91ebf2cef84bd05188f8aed49a,10.17605/osf.io/c476j,Replication study of Liou(2021) using PISA 2015 data for Japan.,OECDの実施したPISA2015の公開データを用いて、Liou（2021）の提案するモデルを日本のデータで追試する。Liou（2021） は、PISA2015の台湾のデータを用いて構造方程式モデリングによる分析を行い、探究型の授業や教師主導の授業が科学に対する態度を媒介し、理科の成績に影響を与えることを示している。ただし、分析方法にはいくつかの問題点が見られる。本研究では、分析方法を改良した上で日本のデータを用いてLiou（2021） のモデルを追試し、日本の理科教育分野においても、探究型の授業や教師主導の授業が科学に対する態度を媒介し、理科の成績に影響を与えることが支持されるかを検証する。,2021,"Nakamura, Daiki; Horita, Koki; Nishiuchi, Mai; Unzai, Hiroshi",Open Science Framework,https://doi.org/10.17605/osf.io/c476j,https://openalex.org/W6906368031,openalex_snapshot,Daiki · 2021 · Open Science Framework,replication,screen,rule:replication-claim-cited-title; Replication study,high,single_original,low,,W6906368031,W3034961853,,10.1002/tea.21643,Students' attitudes toward science and science achievement: An analysis of the differential effects of science instructional practices,,2021,"Liou, P.","Liou, P. (2020). Students' attitudes toward science and science achievement: An analysis of the differential effects of science instructional practices. Journal of Research in Science Teaching, 58(3), 310–334. https://doi.org/10.1002/tea.21643","@article{Liou_2020, title={Students' attitudes toward science and science achievement: An analysis of the differential effects of science instructional practices}, author={Liou, P.}, journal={Journal of Research in Science Teaching}, volume={58}, number={3}, pages={310--334}, year={2020}, doi={10.1002/tea.21643}, url={https://doi.org/10.1002/tea.21643}}","@article{Nakamura_2021, title={Replication study of Liou(2021) using PISA 2015 data for Japan.}, author={Nakamura, Daiki and Horita, Koki and Nishiuchi, Mai and Unzai, Hiroshi}, journal={Open Science Framework}, year={2021}, doi={10.17605/osf.io/c476j}, url={https://doi.org/10.17605/osf.io/c476j}}",llm_title_search,"Liou（2021）の研究を基に、日本のPISA2015のデータを用いた分析を行う。 | target named but unmatched to any record; picked by gpt-5.4-mini from 1 candidate(s) (crossref): The candidate exactly matches the replicated study named by the replication—Liou (2021) on students’ attitudes toward science, instructional practices, and science achievement.. All considered: crossref: 10.1002/tea.21643",low,gpt-5.4-mini,clearly_declared|context_transfer,verified,osf_registration,openalex_xml,cannot_be_determined,,low,,provisional link from a title search — outcome not coded until the target is confirmed,,,,,,,,replication,1,1
5afaef2d8b78094381dff2990cee0380,10.17605/osf.io/7mc4y,Does learning more about others impact liking them? Replication and extension Registered Report of Norton et al. (2007)’s Lure of Ambiguity,Stage 1 IPA at PCI RR,2024,"HiuChing Tai; Imada, Hirotaka; Yuqing Zeng; Horsham, Zoe; Chow, Kristy; Lam, Lau Wing; Haydock-Symonds, Ashleigh; Shum Tsz Lui; Feldman, Gilad",Open Science Framework,https://doi.org/10.17605/osf.io/7mc4y,https://openalex.org/W6906368363,openalex_snapshot,Tai · 2024 · Open Science Framework,replication,screen,rule:replication-claim-cited-title; Replication and extension,high,single_original,low,,W6906368363,W2156555424,,10.1037/0022-3514.92.1.97,"Less is more: The lure of ambiguity, or why familiarity breeds contempt.",,2007,"Norton, M. I.; Frost, J.; Ariely, D.","Norton, M. I., Frost, J., & Ariely, D. (2007). Less is more: The lure of ambiguity, or why familiarity breeds contempt.. Journal of Personality and Social Psychology, 92(1), 97–105. https://doi.org/10.1037/0022-3514.92.1.97","@article{Norton_2007, title={Less is more: The lure of ambiguity, or why familiarity breeds contempt.}, author={Norton, M. I. and Frost, J. and Ariely, D.}, journal={Journal of Personality and Social Psychology}, volume={92}, number={1}, pages={97--105}, year={2007}, doi={10.1037/0022-3514.92.1.97}, url={https://doi.org/10.1037/0022-3514.92.1.97}}","@article{HiuChingTai_2024, title={Does learning more about others impact liking them? Replication and extension Registered Report of Norton et al. (2007)’s Lure of Ambiguity}, author={HiuChing Tai and Imada, Hirotaka and Yuqing Zeng and Horsham, Zoe and Chow, Kristy and Lam, Lau Wing and Haydock-Symonds, Ashleigh and Shum Tsz Lui and Feldman, Gilad}, journal={Open Science Framework}, year={2024}, doi={10.17605/osf.io/7mc4y}, url={https://doi.org/10.17605/osf.io/7mc4y}}",llm_title_search,"Does learning more about others impact liking them? Replication and extension Registered Report of Norton et al. (2007)’s Lure of Ambiguity | target named but unmatched to any record; picked by gpt-5.4-mini from 2 candidate(s) (crossref, openalex): The replication explicitly targets Norton et al. (2007) ""The Lure of Ambiguity,"" which matches the 2007 Journal of Personality and Social Psychology paper by Norton, Frost, and Ariely.. All considered: crossref: 10.1111/j.1527-2001.2006.tb01121.x; openalex: 10.1037/0022-3514.92.1.97",low,gpt-5.4-mini,clearly_declared,verified,,,cannot_be_determined,,low,,provisional link from a title search — outcome not coded until the target is confirmed,,,,,,,,replication,1,1
c50ecf212271c61159a49d85d28acf1c,10.17605/osf.io/p6f3v,Effect of Losses and Gains on Working Memory Performance: A replication and extension of Massar et al 2020 Front Hum Neurosci (effort-based decision making and performance),"Human decision-making is often driven by a motivation to avoid losses than to pursue gains, a phenomenon called loss aversion. Based on our previously published study (Massar et al., 2020, Exp3), loss incentives motivated participants more than gains in working memory performance at the highest level of N-back we tested, the 4-Back. We aim to replicate and extend the study with a larger sample size to verify whether results still hold. Specifically, we discovered that loss incentives motivated performance more than the gains incentive on the 4-back task, and we wish to verify this finding with a larger sample size. This finding had surprised us, considering that there have been no consistent results on this matter in the literature (e.g. Carsten et al 2019; Belayachi et a. 2015). Even in our previously published study, there was no consistent finding because losses did not motivate performance in the motivated vigilance task (Massar et al 2020, Exp1&amp;2), as losses did in the N-back task, so we aim to test whether our previous findings on the working memory task are valid. Furthermore, as an innovative addition, we intend on incorporating pupillometry as a measure of physiological effort into our N-back study design so that we can test whether pupil diameter changes during loss versus gain conditions.",2020,"Chee, Michael W.L.; Zhenghao, Pu; Chen, Christina; Massar, Stijn",Open Science Framework,https://doi.org/10.17605/osf.io/p6f3v,https://openalex.org/W6906414852,openalex_snapshot,W.L. · 2020 · Open Science Framework,replication,screen,rule:replication-claim-cited-title; replication and extension,high,single_original,low,,W6906414852,W3043392483,,10.3389/fnhum.2020.00287,Losses Motivate Cognitive Effort More Than Gains in Effort-Based Decision Making and Performance,3,2020,"Massar, S. A. A.; Pu, Z.; Chen, C.; Chee, M. W.L.","Massar, S. A. A., Pu, Z., Chen, C., & Chee, M. W.L. (2020). Losses Motivate Cognitive Effort More Than Gains in Effort-Based Decision Making and Performance. Frontiers in Human Neuroscience, 14, 287–287. https://doi.org/10.3389/fnhum.2020.00287","@article{Massar_2020, title={Losses Motivate Cognitive Effort More Than Gains in Effort-Based Decision Making and Performance}, author={Massar, S. A. A. and Pu, Z. and Chen, C. and Chee, M. W.L.}, journal={Frontiers in Human Neuroscience}, volume={14}, pages={287--287}, year={2020}, doi={10.3389/fnhum.2020.00287}, url={https://doi.org/10.3389/fnhum.2020.00287}}","@article{Chee_2020, title={Effect of Losses and Gains on Working Memory Performance: A replication and extension of Massar et al 2020 Front Hum Neurosci (effort-based decision making and performance)}, author={Chee, Michael W.L. and Zhenghao, Pu and Chen, Christina and Massar, Stijn}, journal={Open Science Framework}, year={2020}, doi={10.17605/osf.io/p6f3v}, url={https://doi.org/10.17605/osf.io/p6f3v}}",llm_title_search,"Based on our previously published study (Massar et al., 2020, Exp3), loss incentives motivated participants more than gains in working memory performance at the highest level of N-back we tested, the 4-Back. We aim to replicate and extend the study with a larger sample size to verify whether results still hold. | target named but unmatched to any record; picked by gpt-5.4-mini from 1 candidate(s) (crossref): The replication explicitly says it re-tested Massar et al. (2020) Exp3 on losses versus gains motivating working-memory effort, which is exactly the subject of the candidate paper.. All considered: crossref: 10.3389/fnhum.2020.00287",low,gpt-5.4-mini,clearly_declared|self_retest,verified,osf_registration,openalex_xml,cannot_be_determined,,low,,provisional link from a title search — outcome not coded until the target is confirmed,,,,,,,,replication,1,1
ec3d39244bb371e543f3783e0be77471,10.17605/osf.io/57cty,"Conceptual Replication of Mussweiler and Strack (2000, Study 2) Using Temperature Anchoring and a Season-Related LDT","This study conceptually replicates Study 2 by Mussweiler and Strack (2000), which tested the Selective Accessibility Model (SAM) of the anchoring effect. According to SAM, anchoring occurs through the selective activation of anchor-consistent knowledge, driven by hypothesis-consistent testing and semantic priming. In the original study, participants first completed a standard comparative anchoring task (judging whether the average price of a new car was higher or lower than U.S. $11,000 or $22,000), followed by a Lexical Decision Task (LDT). After the LDT, they estimated the average price of a new car in an absolute judgment task. The results supported SAM, demonstrating a significant interaction between anchor condition and word type in the LDT. In the present study, we conducted a conceptual replication of this design, using an anchoring task involving temperature estimates and an LDT employing season-related words (summer- and winter-related words).",2025,"Nishida, Yuki",Open Science Framework,https://doi.org/10.17605/osf.io/57cty,https://openalex.org/W6906487696,openalex_snapshot,Yuki · 2025 · Open Science Framework,replication,screen,rule:replication-claim-cited-title; Conceptual Replication,high,single_original,low,,W6906487696,W4254553529,,10.1037/0022-3514.78.6.1038,The use of category and exemplar knowledge in the solution of anchoring tasks.,2,2000,"Mussweiler, T.; Strack, F.","Mussweiler, T., & Strack, F. (2000). The use of category and exemplar knowledge in the solution of anchoring tasks.. Journal of Personality and Social Psychology, 78(6), 1038–1052. https://doi.org/10.1037/0022-3514.78.6.1038","@article{Mussweiler_2000, title={The use of category and exemplar knowledge in the solution of anchoring tasks.}, author={Mussweiler, T. and Strack, F.}, journal={Journal of Personality and Social Psychology}, volume={78}, number={6}, pages={1038--1052}, year={2000}, doi={10.1037/0022-3514.78.6.1038}, url={https://doi.org/10.1037/0022-3514.78.6.1038}}","@article{Nishida_2025, title={Conceptual Replication of Mussweiler and Strack (2000, Study 2) Using Temperature Anchoring and a Season-Related LDT}, author={Nishida, Yuki}, journal={Open Science Framework}, year={2025}, doi={10.17605/osf.io/57cty}, url={https://doi.org/10.17605/osf.io/57cty}}",llm_title_search,"This study conceptually replicates Study 2 by Mussweiler and Strack (2000), which tested the Selective Accessibility Model (SAM) of the anchoring effect. | target named but unmatched to any record; picked by gpt-5.4-mini from 1 candidate(s) (crossref): The candidate is exactly Mussweiler and Strack (2000), and its subject is anchoring tasks using category and exemplar knowledge, which matches the replication’s target study on selective accessibility in anchoring.. All considered: crossref: 10.1037/0022-3514.78.6.1038",low,gpt-5.4-mini,clearly_declared|other,verified,osf_registration,openalex_xml,cannot_be_determined,,low,,provisional link from a title search — outcome not coded until the target is confirmed,,,,,,,,replication,1,1
f59c762504fcb0cb665c347b57b3d504,10.17605/osf.io/np96h,Does communication impact the propensity to cheat? A close replication and extension of Weisel &amp; Shalvi (2015),This study constitute a close replication and extension of Weisel and Shalvi's (2015) aligned incentives dyadic die-roll experiment by investigating the role of communication in corrupt collaborations.,2022,"Elbaek, Christian T.; Pfattheicher, Stefan; Tønnesen, Mathilde Hedegaard; Mitkidis, Panagiotis",Open Science Framework,https://doi.org/10.17605/osf.io/np96h,https://openalex.org/W6906504564,openalex_snapshot,T. · 2022 · Open Science Framework,replication,screen,rule:replication-claim-cited-title; replication and extension,high,single_original,low,,W6906504564,W1899296302,,10.1073/pnas.1423035112,The collaborative roots of corruption,,2015,"Weisel, O.; Shalvi, S.","Weisel, O., & Shalvi, S. (2015). The collaborative roots of corruption. Proceedings of the National Academy of Sciences, 112(34), 10651–10656. https://doi.org/10.1073/pnas.1423035112","@article{Weisel_2015, title={The collaborative roots of corruption}, author={Weisel, O. and Shalvi, S.}, journal={Proceedings of the National Academy of Sciences}, volume={112}, number={34}, pages={10651--10656}, year={2015}, doi={10.1073/pnas.1423035112}, url={https://doi.org/10.1073/pnas.1423035112}}","@article{Elbaek_2022, title={Does communication impact the propensity to cheat? A close replication and extension of Weisel &amp; Shalvi (2015)}, author={Elbaek, Christian T. and Pfattheicher, Stefan and Tønnesen, Mathilde Hedegaard and Mitkidis, Panagiotis}, journal={Open Science Framework}, year={2022}, doi={10.17605/osf.io/np96h}, url={https://doi.org/10.17605/osf.io/np96h}}",llm_title_search,This study constitutes a close replication and extension of Weisel and Shalvi's (2015) aligned incentives dyadic die-roll experiment by investigating the role of communication in corrupt collaborations. | target named but unmatched to any record; picked by gpt-5.4-mini from 1 candidate(s) (crossref): The candidate’s subject matter matches exactly: Weisel and Shalvi’s 2015 paper on corruption used an aligned-incentives dyadic die-roll cheating paradigm and the replication explicitly says it is a close replication and extension of that study.. All considered: crossref: 10.1073/pnas.1423035112,low,gpt-5.4-mini,clearly_declared,verified,osf_registration,openalex_xml,cannot_be_determined,,low,,provisional link from a title search — outcome not coded until the target is confirmed,,,,,,,,replication,1,1
69b9c157ab32cda64dc3863830840241,10.17605/osf.io/tjyab,Direct replication of Icard et al (2017): Normality and actual causal strength (experiment 2),"This is an almost direct replication of Icard et al (2017) experiment on the role of statistical norms on causal attribution judgments, and in particular on the Abnormal inflation and Abnormal deflation effects. We only deviate from the original experiment in that we use a mixed-within subject design.",2021,"Schulz, Katrin; Mirabile, Patricia; van Rooij, Robert",Open Science Framework,https://doi.org/10.17605/osf.io/tjyab,https://openalex.org/W6906510932,openalex_snapshot,Katrin · 2021 · Open Science Framework,replication,screen,rule:replication-claim-cited-title; Direct replication,high,single_original,low,,W6906510932,W2583640572,,10.1016/j.cognition.2017.01.010,Normality and actual causal strength,2,2017,"Icard, T.; Kominsky, J. F.; Knobe, J.","Icard, T., Kominsky, J. F., & Knobe, J. (2017). Normality and actual causal strength. Cognition, 161, 80–93. https://doi.org/10.1016/j.cognition.2017.01.010","@article{Icard_2017, title={Normality and actual causal strength}, author={Icard, T. and Kominsky, J. F. and Knobe, J.}, journal={Cognition}, volume={161}, pages={80--93}, year={2017}, doi={10.1016/j.cognition.2017.01.010}, url={https://doi.org/10.1016/j.cognition.2017.01.010}}","@article{Schulz_2021, title={Direct replication of Icard et al (2017): Normality and actual causal strength (experiment 2)}, author={Schulz, Katrin and Mirabile, Patricia and van Rooij, Robert}, journal={Open Science Framework}, year={2021}, doi={10.17605/osf.io/tjyab}, url={https://doi.org/10.17605/osf.io/tjyab}}",llm_title_search,"Direct replication of Icard et al (2017): Normality and actual causal strength (experiment 2) | target named but unmatched to any record; picked by gpt-5.4-mini from 1 candidate(s) (crossref): The candidate is exactly Icard et al. (2017), ""Normality and actual causal strength,"" which is the paper and experiment the replication says it directly re-tested.. All considered: crossref: 10.1016/j.cognition.2017.01.010",low,gpt-5.4-mini,clearly_declared,verified,,,cannot_be_determined,,low,,provisional link from a title search — outcome not coded until the target is confirmed,,,,,,,,replication,1,1
0f1eee0e4f0344dd447f95980f80bf6c,10.17605/osf.io/qk2zm,Winning Hearts and Minds in Online Surveys: Replication and Extension of Searles and Mattes (2015),"How can we best induce emotions in online survey experiments? This project measures the effectiveness of eight anger inductions (three of which replicate treatments from Searles and Mattes 2015) and six gratitude inductions in the context of an online survey. Many emotion induction treatments have been used and/or validated in offline settings (see Searles and Mattes 2015 for validation of scenario vignettes, self-statements, and images; see also Young 2019 for examples of autobiographical emotional memory tasks). However, political scientists regularly study the effect of emotions using online survey experiments (e.g., Webster, Connors and Sinclair 2022), where participants are frequently inattentive and distracted (Ternovski and Orr 2022), potentially weakening treatment effects (Clifford and Jerit 2014). This project builds on the methodological literature on emotion induction by validating emotion induction techniques—including scenario vignettes, self-statements, images, and autobiographical emotional memory tasks (AEMTs)—for online contexts. We also introduce a deliberately bundled “two-step” AEMT treatment that asks people to recast the valence that they attach to emotional memories. This novel treatment is designed to reproduce the experience of specifically political emotions. In developing this treatment, we seek to test the microfoundations of emotional experiences prompted by propaganda and political persuasion. We will also, in the project, test reactions to research participation among participants, building on Weiss (2024). This analysis takes advantage of the set-up of the experiment, where we are priming both negative and positive emotions and doing so—in one treatment group—by using negative images. In this case, we are interested in confirming the expectations of a largely non-experimental literature on reactions to research participation, which would suggest that participants do not become significantly more distressed or resentful when participating in research that involves negative content versus neutral or positive content.",2024,"Weiss, Amanda; Dursun, Ekin",Open Science Framework,https://doi.org/10.17605/osf.io/qk2zm,https://openalex.org/W6906515087,openalex_snapshot,Amanda · 2024 · Open Science Framework,replication,screen,rule:replication-claim-cited-title; Replication and Extension,high,single_original,low,,W6906515087,W2126520158,,10.1017/xps.2015.5,"It's a Mad, Mad World: Using Emotion Inductions in a Survey",,2015,"Searles, K.; Mattes, K.","Searles, K., & Mattes, K. (2015). It's a Mad, Mad World: Using Emotion Inductions in a Survey. Journal of Experimental Political Science, 2(2), 172–182. https://doi.org/10.1017/xps.2015.5","@article{Searles_2015, title={It's a Mad, Mad World: Using Emotion Inductions in a Survey}, author={Searles, K. and Mattes, K.}, journal={Journal of Experimental Political Science}, volume={2}, number={2}, pages={172--182}, year={2015}, doi={10.1017/xps.2015.5}, url={https://doi.org/10.1017/xps.2015.5}}","@article{Weiss_2024, title={Winning Hearts and Minds in Online Surveys: Replication and Extension of Searles and Mattes (2015)}, author={Weiss, Amanda and Dursun, Ekin}, journal={Open Science Framework}, year={2024}, doi={10.17605/osf.io/qk2zm}, url={https://doi.org/10.17605/osf.io/qk2zm}}",llm_title_search,"This project measures the effectiveness of eight anger inductions (three of which replicate treatments from Searles and Mattes 2015) and six gratitude inductions in the context of an online survey. | target named but unmatched to any record; picked by gpt-5.4-mini from 1 candidate(s) (crossref): The replication explicitly says it re-tested the emotion induction treatments from Searles and Mattes (2015), and the candidate is exactly that paper.. All considered: crossref: 10.1017/xps.2015.5",low,gpt-5.4-mini,clearly_declared|measurement_validation|context_transfer,verified,osf_registration,openalex_xml,cannot_be_determined,,low,,provisional link from a title search — outcome not coded until the target is confirmed,,,,,,,,replication,1,1
843ad3aba465085f865f2532bae60509,10.17605/osf.io/fzbq7,Revisiting the “Belief in the law of small numbers”: Conceptual replication and extensions Registered Report of problems reviewed in Tversky and Kahneman (1971) [Stage 1],Stage 1 IPA at PCI RR,2023,"Feldman, Gilad; Cheuk Kiu HONG",Open Science Framework,https://doi.org/10.17605/osf.io/fzbq7,https://openalex.org/W6906527563,openalex_snapshot,Gilad · 2023 · Open Science Framework,replication,screen,rule:replication-claim-cited-title; replication and extensions,high,single_original,low,,W6906527563,W1976624377,,10.1037/h0031322,Belief in the law of small numbers.,,1971,"Tversky, A.; Kahneman, D.","Tversky, A., & Kahneman, D. (1971). Belief in the law of small numbers.. Psychological Bulletin, 76(2), 105–110. https://doi.org/10.1037/h0031322","@article{Tversky_1971, title={Belief in the law of small numbers.}, author={Tversky, A. and Kahneman, D.}, journal={Psychological Bulletin}, volume={76}, number={2}, pages={105--110}, year={1971}, doi={10.1037/h0031322}, url={https://doi.org/10.1037/h0031322}}","@article{Feldman_2023, title={Revisiting the “Belief in the law of small numbers”: Conceptual replication and extensions Registered Report of problems reviewed in Tversky and Kahneman (1971) [Stage 1]}, author={Feldman, Gilad and Cheuk Kiu HONG}, journal={Open Science Framework}, year={2023}, doi={10.17605/osf.io/fzbq7}, url={https://doi.org/10.17605/osf.io/fzbq7}}",llm_title_search,"Revisiting the “Belief in the law of small numbers”: Conceptual replication and extensions Registered Report of problems reviewed in Tversky and Kahneman (1971) [Stage 1] | target named but unmatched to any record; picked by gpt-5.4-mini from 1 candidate(s) (crossref): The replication explicitly says it re-tested Tversky and Kahneman’s 1971 paper on the “belief in the law of small numbers,” which exactly matches the candidate’s title and authors.. All considered: crossref: 10.1037/h0031322",low,gpt-5.4-mini,clearly_declared|builds_on_literature,verified,,,cannot_be_determined,,low,,provisional link from a title search — outcome not coded until the target is confirmed,,,,,,,,replication,1,1
